id,terrain,water,food,resources,settle_score,why,q,r,elev_m,slope,precip,temp_c,soil,vegetation,rock,endorheic,glacial_scar,wt_class,wt_depth_m,wind,rain_shadow,dry_interior,season_label,climate_resource_tags
H+13+44,forest,none,good,timber,farmstead,"adequate food, route access",13,44,399.87,7.983,784.4,15.02,volcanic andisol,temperate forest,Hotspot basalt,False,none,dry,8.45,open_westerly,False,False,moderate,timber
H+14+44,forest,none,good,timber,farmstead,adequate food,14,44,554.8,8.598,823.6,13.95,volcanic andisol,temperate forest,Hotspot basalt,False,none,dry,8.91,open_westerly,False,False,moderate,timber
H+15+44,forest,none,good,timber,farmstead,adequate food,15,44,686.57,9.193,864.9,13.04,volcanic andisol,temperate forest,Hotspot basalt,False,none,dry,9.03,open_westerly,False,False,moderate,timber
H+16+44,forest,none,good,timber,farmstead,adequate food,16,44,806.33,9.445,926.4,12.19,volcanic andisol,temperate forest,Hotspot basalt,False,none,dry,8.83,open_westerly,False,False,moderate,timber
H+17+44,salt_pan,salt_pan,poor,salt_pans;evaporite_host,none,no reliable fresh water; poor food,17,44,588.76,7.252,441.5,13.53,saline playa,salt flat sparse,Basin sediment,True,none,dry,11.0,calm_interior,False,True,moderate,salt_pans
H+18+44,salt_pan,salt_pan,poor,salt_pans;evaporite_host,none,no reliable fresh water; poor food,18,44,588.76,2.812,472.9,13.45,saline playa,salt flat sparse,Basin sediment,True,none,dry,10.64,calm_interior,False,True,moderate,salt_pans
H+19+44,salt_pan,salt_pan,poor,salt_pans;evaporite_host,none,no reliable fresh water; poor food,19,44,588.76,4.346,490.1,13.38,saline playa,salt flat sparse,Basin sediment,True,none,dry,10.43,calm_interior,False,True,moderate,salt_pans
H+20+44,forest,shallow_well,good,none,farmstead,"adequate food, route access",20,44,719.14,5.235,1053.6,12.47,volcanic andisol,temperate forest,Hotspot basalt,False,none,shallow_well,7.09,open_westerly,False,False,moderate,
H+21+44,forest,shallow_well,good,none,farmstead,"adequate food, route access",21,44,582.46,4.573,945.7,13.32,volcanic andisol,temperate forest,Hotspot basalt,False,none,shallow_well,7.23,open_westerly,False,False,moderate,
H+22+44,forest,shallow_well,good,none,farmstead,"adequate food, route access",22,44,456.78,4.206,885.2,14.12,volcanic andisol,temperate forest,Hotspot basalt,False,none,shallow_well,6.98,open_westerly,False,False,weak,
H+23+44,farmland,shallow_well,rich,none,village,"strong food, route access",23,44,337.11,4.006,823.2,14.91,loam,floodplain farmable,Hotspot basalt,False,none,shallow_well,6.64,open_westerly,False,False,weak,
H+24+44,farmland,major_river,rich,fisheries,city-candidate,"fresh water, strong food, route access, major river",24,44,229.07,3.618,768.5,15.64,loam,floodplain farmable,Hotspot basalt,False,none,spring_line,1.5,open_westerly,False,False,weak,fisheries
H+25+44,forest,shallow_well,good,none,farmstead,"adequate food, route access",25,44,243.9,4.917,789.5,15.58,volcanic andisol,temperate forest,Hotspot basalt,False,none,shallow_well,6.0,open_westerly,False,False,weak,
H+26+44,farmland,shallow_well,rich,none,village,"strong food, route access",26,44,385.65,6.549,894.4,14.71,loam,floodplain farmable,Suture metamorphic,False,none,shallow_well,5.79,open_westerly,False,False,weak,
H+27+44,forest,shallow_well,good,timber,farmstead,"adequate food, route access",27,44,563.52,7.355,1013.8,13.61,loam,temperate forest,Suture metamorphic,False,none,shallow_well,5.69,open_westerly,False,False,weak,timber
H+28+44,forest,shallow_well,good,timber;stone,farmstead,"adequate food, route access",28,44,770.29,7.232,1162.6,12.33,loam,temperate forest,Suture metamorphic,False,none,shallow_well,5.51,open_westerly,False,False,weak,timber
H+29+44,salt_pan,salt_pan,poor,salt_pans;evaporite_host,none,no reliable fresh water; poor food,29,44,588.76,6.051,509.7,12.84,saline playa,salt flat sparse,Basin sediment,True,outwash,dry,9.26,calm_interior,False,True,moderate,salt_pans
H+30+44,salt_pan,salt_pan,poor,salt_pans;evaporite_host,none,no reliable fresh water; poor food,30,44,588.76,0.0,490.1,13.54,saline playa,salt flat sparse,Basin sediment,True,none,dry,9.55,calm_interior,False,True,moderate,salt_pans
H+31+44,salt_pan,salt_pan,poor,salt_pans;evaporite_host,none,no reliable fresh water; poor food,31,44,588.76,0.0,458.3,13.54,saline playa,salt flat sparse,Basin sediment,True,none,dry,9.91,calm_interior,False,True,moderate,salt_pans
H+32+44,salt_pan,salt_pan,poor,salt_pans;evaporite_host,none,no reliable fresh water; poor food,32,44,588.76,0.0,423.3,13.54,saline playa,salt flat sparse,Basin sediment,True,none,dry,10.16,calm_interior,False,True,moderate,salt_pans
H+33+44,salt_pan,salt_pan,poor,salt_pans;evaporite_host,none,no reliable fresh water; poor food,33,44,588.76,0.0,390.6,13.56,saline playa,salt flat sparse,Basin sediment,True,none,dry,10.12,calm_interior,False,True,moderate,salt_pans
H+34+44,salt_pan,salt_pan,poor,salt_pans;evaporite_host,none,no reliable fresh water; poor food,34,44,588.76,0.0,375.0,13.61,saline playa,salt flat sparse,Basin sediment,True,none,dry,9.91,calm_interior,False,True,moderate,salt_pans
H+35+44,salt_pan,salt_pan,poor,salt_pans;evaporite_host,none,no reliable fresh water; poor food,35,44,588.76,0.0,361.4,13.68,saline playa,salt flat sparse,Basin sediment,True,none,dry,9.84,calm_interior,False,True,moderate,salt_pans
H+36+44,salt_pan,salt_pan,poor,salt_pans;evaporite_host,none,no reliable fresh water; poor food,36,44,588.76,0.0,350.2,13.75,saline playa,salt flat sparse,Basin sediment,True,none,dry,10.0,calm_interior,False,True,moderate,salt_pans
H+37+44,salt_pan,salt_pan,poor,salt_pans;evaporite_host,none,no reliable fresh water; poor food,37,44,588.76,0.0,340.3,13.82,saline playa,salt flat sparse,Basin sediment,True,none,dry,10.23,calm_interior,False,True,moderate,salt_pans
H+38+44,salt_pan,salt_pan,poor,salt_pans;evaporite_host,none,no reliable fresh water; poor food,38,44,588.76,0.0,336.8,13.15,saline playa,salt flat sparse,Basin sediment,True,overdeep_basin,dry,10.37,calm_interior,False,True,moderate,salt_pans
H+39+44,salt_pan,salt_pan,poor,salt_pans;evaporite_host,none,no reliable fresh water; poor food; too steep,39,44,588.76,44.232,323.2,13.84,saline playa,salt flat sparse,Basin sediment,True,none,dry,10.43,open_westerly,False,True,moderate,salt_pans
H+40+44,high_peaks,none,good,stone,none,no reliable fresh water; too steep,40,44,1915.73,55.514,497.3,5.18,mountain thin,grassland/pasture,Suture metamorphic,False,none,dry,14.22,leeward,True,False,moderate,
H+41+44,grassland,shallow_well,good,pasture,none,no reliable fresh water; too steep,41,44,267.5,55.452,604.4,15.83,rocky/lithosol,grassland/pasture,Suture metamorphic,False,none,shallow_well,7.32,open_westerly,False,False,moderate,pasture
H+42+44,grassland,shallow_well,good,pasture,village,"strong food, route access",42,44,134.57,4.988,599.2,16.64,loam,grassland/pasture,Suture metamorphic,False,none,shallow_well,6.86,open_westerly,False,False,moderate,pasture
H+43+44,grassland,shallow_well,good,pasture,village,"strong food, route access",43,44,107.33,1.341,614.1,16.77,loam,grassland/pasture,Craton granite/gneiss,False,none,shallow_well,6.69,open_westerly,False,False,moderate,pasture
H+44+44,grassland,shallow_well,good,pasture,village,"strong food, route access",44,44,106.82,0.017,625.9,16.75,loam,grassland/pasture,Craton granite/gneiss,False,none,shallow_well,6.69,open_westerly,False,False,moderate,pasture
H+45+44,farmland,shallow_well,rich,none,village,"strong food, route access",45,44,106.31,0.017,628.9,16.77,loam,floodplain farmable,Craton granite/gneiss,False,none,shallow_well,6.74,open_westerly,False,False,moderate,
H+46+44,farmland,shallow_well,rich,none,village,"strong food, route access",46,44,105.8,0.017,624.9,16.81,loam,floodplain farmable,Craton granite/gneiss,False,none,shallow_well,6.79,open_westerly,False,False,moderate,
H+47+44,farmland,shallow_well,rich,none,village,"strong food, route access",47,44,105.29,0.017,610.9,16.86,loam,floodplain farmable,Craton granite/gneiss,False,none,shallow_well,6.87,open_westerly,False,False,moderate,
H+48+44,farmland,shallow_well,rich,none,village,"strong food, route access",48,44,104.78,1.321,583.3,16.91,loam,floodplain farmable,Craton granite/gneiss,False,none,shallow_well,7.04,open_westerly,False,False,moderate,
H+49+44,coast,major_river,modest,fisheries,town,"fresh water, route access, major river",49,44,65.15,2.403,554.3,17.19,loam,coastal scrub,Craton granite/gneiss,False,none,spring_line,1.5,open_westerly,False,False,moderate,fisheries
H+50+44,farmland,shallow_well,rich,none,village,"strong food, route access",50,44,136.73,3.282,535.7,16.73,loam,floodplain farmable,Craton granite/gneiss,False,none,shallow_well,7.56,open_westerly,False,False,moderate,
H+51+44,grassland,shallow_well,good,pasture,village,"strong food, route access",51,44,234.69,3.282,609.3,16.09,volcanic andisol,grassland/pasture,Arc andesite/volcanic,False,none,shallow_well,7.36,open_westerly,False,False,moderate,pasture
H+52+44,forest,shallow_well,good,timber,village,"adequate food, route access",52,44,330.91,3.224,700.9,15.47,volcanic andisol,temperate forest,Arc andesite/volcanic,False,none,shallow_well,7.04,open_westerly,False,False,moderate,timber
H+53+44,forest,shallow_well,good,timber,village,"adequate food, route access",53,44,423.7,3.11,779.8,14.89,volcanic andisol,temperate forest,Arc andesite/volcanic,False,none,shallow_well,6.89,open_westerly,False,False,moderate,timber
H+54+44,forest,shallow_well,good,timber,village,"adequate food, route access",54,44,499.49,2.543,829.1,14.42,volcanic andisol,temperate forest,Arc andesite/volcanic,False,none,shallow_well,6.96,open_westerly,False,False,moderate,timber
H+55+44,forest,shallow_well,good,timber,village,"adequate food, route access",55,44,571.56,2.419,864.3,13.99,volcanic andisol,temperate forest,Arc andesite/volcanic,False,none,shallow_well,7.13,open_westerly,False,False,moderate,timber
H+56+44,forest,shallow_well,good,timber,village,"adequate food, route access",56,44,637.98,2.231,882.7,13.59,volcanic andisol,temperate forest,Arc andesite/volcanic,False,none,shallow_well,7.32,open_westerly,False,False,moderate,timber
H+57+44,forest,shallow_well,good,timber,village,"adequate food, route access",57,44,695.01,1.918,884.5,13.23,volcanic andisol,temperate forest,Arc andesite/volcanic,False,none,shallow_well,7.53,open_westerly,False,False,moderate,timber
H+58+44,forest,shallow_well,good,timber,village,"adequate food, route access",58,44,751.16,1.889,885.2,12.87,volcanic andisol,temperate forest,Arc andesite/volcanic,False,none,shallow_well,7.78,open_westerly,False,False,moderate,timber
H+59+44,forest,none,good,timber,village,"adequate food, route access",59,44,787.97,1.436,844.3,12.63,volcanic andisol,temperate forest,Arc andesite/volcanic,False,none,dry,8.28,open_westerly,False,False,moderate,timber
H+60+44,forest,none,good,timber,village,"adequate food, route access",60,44,830.56,1.436,800.4,12.38,volcanic andisol,temperate forest,Arc andesite/volcanic,False,none,dry,8.89,open_westerly,False,False,moderate,timber
H+61+44,forest,none,good,none,village,"adequate food, route access",61,44,860.74,1.339,751.3,12.21,volcanic andisol,temperate forest,Arc andesite/volcanic,False,none,dry,9.56,open_westerly,False,False,moderate,
H+62+44,forest,none,good,timber,farmstead,adequate food,62,44,900.39,1.781,713.9,11.97,volcanic andisol,temperate forest,Arc andesite/volcanic,False,none,dry,10.14,open_westerly,False,False,moderate,timber
H+63+44,grassland,none,good,pasture,farmstead,strong food,63,44,923.44,3.022,664.3,11.82,volcanic andisol,grassland/pasture,Arc andesite/volcanic,False,none,dry,10.57,open_westerly,False,False,moderate,pasture
H+64+44,grassland,none,good,pasture,farmstead,strong food,64,44,935.96,3.75,626.5,11.72,volcanic andisol,grassland/pasture,Arc andesite/volcanic,False,none,dry,10.62,open_westerly,False,False,moderate,pasture
H+65+44,grassland,none,good,pasture,farmstead,strong food,65,44,932.39,4.04,593.5,11.73,volcanic andisol,grassland/pasture,Arc andesite/volcanic,False,none,dry,10.43,open_westerly,False,False,moderate,pasture
H+66+44,grassland,none,good,pasture;volcanic_host,farmstead,strong food,66,44,907.04,4.299,575.7,11.89,volcanic andisol,grassland/pasture,Arc andesite/volcanic,False,none,dry,10.08,open_westerly,False,False,strong,pasture
H+67+44,grassland,none,good,pasture,village,"strong food, route access",67,44,858.63,4.379,564.5,12.19,volcanic andisol,grassland/pasture,Arc andesite/volcanic,False,none,dry,9.72,open_westerly,False,False,strong,pasture
H+68+44,grassland,none,good,pasture,village,"strong food, route access",68,44,795.34,3.927,552.5,12.57,volcanic andisol,grassland/pasture,Arc andesite/volcanic,False,none,dry,9.43,open_westerly,False,False,strong,pasture
H+69+44,grassland,none,good,pasture,village,"strong food, route access",69,44,721.5,3.543,552.9,13.0,volcanic andisol,grassland/pasture,Arc andesite/volcanic,False,none,dry,9.09,open_westerly,False,False,strong,pasture
H+70+44,grassland,none,good,pasture;obsidian,village,"strong food, route access",70,44,659.19,2.928,559.7,13.34,volcanic andisol,grassland/pasture,Arc andesite/volcanic,False,none,dry,8.8,open_westerly,False,False,strong,pasture
H+71+44,farmland,none,rich,obsidian,village,"strong food, route access",71,44,612.66,1.796,562.8,13.57,loam,floodplain farmable,Arc andesite/volcanic,False,none,dry,8.66,open_westerly,False,False,strong,
H+72+44,grassland,none,good,pasture;obsidian,village,"strong food, route access",72,44,577.09,2.808,554.9,13.73,volcanic andisol,grassland/pasture,Arc andesite/volcanic,False,none,dry,8.76,open_westerly,False,False,strong,pasture
H+73+44,grassland,none,good,pasture;obsidian,village,"strong food, route access",73,44,540.79,4.451,540.5,13.93,volcanic andisol,grassland/pasture,Arc andesite/volcanic,False,none,dry,9.04,open_westerly,False,False,strong,pasture
H+74+44,grassland,none,good,pasture;obsidian,village,"strong food, route access",74,44,470.23,5.329,509.0,14.36,volcanic andisol,grassland/pasture,Arc andesite/volcanic,False,none,dry,9.46,open_westerly,True,False,strong,pasture
H+75+44,grassland,shallow_well,good,pasture;obsidian,town,"shallow well, strong food, route access",75,44,366.99,4.6,485.1,15.0,volcanic andisol,grassland/pasture,Arc andesite/volcanic,False,none,shallow_well,2.5,open_westerly,True,False,strong,pasture
H+76+44,grassland,shallow_well,good,pasture;obsidian,village,"shallow well, strong food",76,44,272.28,11.753,471.2,15.58,volcanic andisol,grassland/pasture,Arc andesite/volcanic,False,none,shallow_well,2.5,open_westerly,True,False,strong,pasture
H+77+44,ocean,ocean,modest,fisheries,none,ocean,77,44,-80.31,13.027,678.9,17.28,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+78+44,ocean,ocean,modest,fisheries,none,ocean,78,44,-82.22,9.753,684.8,17.19,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+79+44,ocean,ocean,modest,fisheries,none,ocean,79,44,-82.85,0.152,697.1,17.1,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+00+45,ocean,ocean,modest,fisheries,none,ocean,0,45,-99.18,0.182,845.1,18.85,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+01+45,ocean,ocean,modest,fisheries,none,ocean,1,45,-95.63,0.218,850.6,18.87,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+02+45,ocean,ocean,modest,fisheries,none,ocean,2,45,-92.91,4.471,862.1,18.9,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+03+45,ocean,ocean,modest,fisheries,none,ocean,3,45,-88.28,4.317,868.2,18.92,none/ocean,none/ocean,Oceanic basalt,False,,dry,0.0,ocean_westerly,False,False,maritime,fisheries
H+04+45,coast,spring_line,none,clay,farmstead,"spring line, route access",4,45,37.39,4.305,787.9,18.68,sandy coastal,coastal scrub,Coastal sediment,False,none,spring_line,2.5,open_westerly,False,False,moderate,
H+05+45,coast,major_river,modest,fisheries;clay,town,"fresh water, route access, major river",5,45,21.1,3.628,787.9,18.74,loam,coastal scrub,Coastal sediment,False,none,spring_line,1.5,open_westerly,False,False,moderate,fisheries
