id,terrain,water,food,resources,settle_score,why,q,r,elev_m,slope,precip,temp_c,soil,vegetation,rock
H+72+57,ocean,ocean,modest,fish,none,ocean,72,57,-88.0,0.11,730.3,20.76,none/ocean,none/ocean,Oceanic basalt
H+73+57,ocean,ocean,modest,fish,none,ocean,73,57,-91.0,0.15,721.0,20.71,none/ocean,none/ocean,Oceanic basalt
H+74+57,ocean,ocean,modest,fish,none,ocean,74,57,-93.0,0.13,712.2,20.67,none/ocean,none/ocean,Oceanic basalt
H+75+57,ocean,ocean,modest,fish,none,ocean,75,57,-94.0,0.11,724.7,20.62,none/ocean,none/ocean,Oceanic basalt
H+76+57,ocean,ocean,modest,fish,none,ocean,76,57,-95.0,0.09,747.4,20.59,none/ocean,none/ocean,Oceanic basalt
H+77+57,ocean,ocean,modest,fish,none,ocean,77,57,-97.0,0.1,762.2,20.57,none/ocean,none/ocean,Oceanic basalt
H+78+57,ocean,ocean,modest,fish,none,ocean,78,57,-98.0,0.1,773.7,20.57,none/ocean,none/ocean,Oceanic basalt
H+79+57,ocean,ocean,modest,fish,none,ocean,79,57,-99.0,0.1,795.1,20.61,none/ocean,none/ocean,Oceanic basalt
H+00+58,ocean,ocean,modest,fish,none,ocean,0,58,-107.0,0.04,745.1,21.53,none/ocean,none/ocean,Oceanic basalt
H+01+58,ocean,ocean,modest,fish,none,ocean,1,58,-107.0,0.04,730.9,21.53,none/ocean,none/ocean,Oceanic basalt
H+02+58,ocean,ocean,modest,fish,none,ocean,2,58,-108.0,0.04,710.3,21.55,none/ocean,none/ocean,Oceanic basalt
H+03+58,ocean,ocean,modest,fish,none,ocean,3,58,-108.0,0.05,710.2,21.57,none/ocean,none/ocean,Oceanic basalt
H+04+58,ocean,ocean,modest,fish,none,ocean,4,58,-108.0,0.04,722.1,21.58,none/ocean,none/ocean,Oceanic basalt
H+05+58,ocean,ocean,modest,fish,none,ocean,5,58,-107.0,0.04,738.0,21.58,none/ocean,none/ocean,Oceanic basalt
H+06+58,ocean,ocean,modest,fish,none,ocean,6,58,-106.0,0.02,767.4,21.56,none/ocean,none/ocean,Oceanic basalt
H+07+58,ocean,ocean,modest,fish,none,ocean,7,58,-106.0,0.03,789.2,21.48,none/ocean,none/ocean,Oceanic basalt
H+08+58,ocean,ocean,modest,fish,none,ocean,8,58,-106.0,0.04,792.3,21.37,none/ocean,none/ocean,Oceanic basalt
H+09+58,ocean,ocean,modest,fish,none,ocean,9,58,-107.0,0.03,795.3,21.25,none/ocean,none/ocean,Oceanic basalt
H+10+58,ocean,ocean,modest,fish,none,ocean,10,58,-107.0,0.17,809.6,21.14,none/ocean,none/ocean,Oceanic basalt
H+11+58,ocean,ocean,modest,fish,none,ocean,11,58,-106.0,0.29,821.2,21.07,none/ocean,none/ocean,Oceanic basalt
H+12+58,ocean,ocean,modest,fish,none,ocean,12,58,-103.0,0.29,823.9,21.03,none/ocean,none/ocean,Oceanic basalt
H+13+58,ocean,ocean,modest,fish,none,ocean,13,58,-99.0,0.29,831.6,20.98,none/ocean,none/ocean,Oceanic basalt
H+14+58,ocean,ocean,modest,fish,none,ocean,14,58,-96.0,0.25,843.2,20.94,none/ocean,none/ocean,Oceanic basalt
H+15+58,ocean,ocean,modest,fish,none,ocean,15,58,-93.0,0.24,850.8,20.89,none/ocean,none/ocean,Oceanic basalt
H+16+58,ocean,ocean,modest,fish,none,ocean,16,58,-90.0,0.27,871.0,20.85,none/ocean,none/ocean,Oceanic basalt
H+17+58,ocean,ocean,modest,fish,none,ocean,17,58,-87.0,6.7,907.8,20.82,none/ocean,none/ocean,Oceanic basalt
H+18+58,ocean,ocean,modest,fish,none,ocean,18,58,-85.0,6.66,929.0,20.83,none/ocean,none/ocean,Oceanic basalt
H+19+58,ocean,ocean,modest,fish,none,ocean,19,58,-83.0,6.31,907.0,20.86,none/ocean,none/ocean,Oceanic basalt
H+20+58,forest,none,good,timber,town,"fresh water, adequate food, route access",20,58,106.0,6.57,787.2,20.21,sandy coastal,temperate forest,Coastal sediment
H+21+58,forest,none,good,timber|clay,town,"fresh water, adequate food, route access",21,58,95.0,6.19,758.9,20.32,sandy coastal,temperate forest,Coastal sediment
H+22+58,forest,none,good,timber|clay,town,"fresh water, adequate food, route access",22,58,101.0,6.3,733.3,20.29,sandy coastal,temperate forest,Coastal sediment
H+23+58,forest,none,good,timber|clay,town,"fresh water, adequate food, route access",23,58,103.0,6.29,711.0,20.29,sandy coastal,temperate forest,Coastal sediment
H+24+58,grassland,none,good,none,town,"fresh water, strong food, route access",24,58,108.0,3.66,690.4,20.28,loam,grassland/pasture,Suture metamorphic
H+25+58,grassland,none,good,none,village,"strong food, route access",25,58,211.0,5.11,675.1,19.63,loam,grassland/pasture,Suture metamorphic
H+26+58,grassland,none,good,none,village,"strong food, route access",26,58,358.0,6.27,676.1,18.71,loam,grassland/pasture,Suture metamorphic
H+27+58,forest,none,good,timber|stone,farmstead,"adequate food, route access",27,58,536.0,7.48,736.7,17.58,loam,temperate forest,Suture metamorphic
H+28+58,farmland,river,rich,stone,town,"fresh water, strong food, route access",28,58,747.0,7.21,843.1,16.23,loam,floodplain farmable,Suture metamorphic
H+29+58,forest,none,good,timber,farmstead,adequate food,29,58,845.0,8.19,761.7,15.61,glacial till,temperate forest,Suture metamorphic
H+30+58,forest,none,good,timber,farmstead,adequate food,30,58,1085.0,9.89,1073.7,14.06,glacial till,temperate forest,Suture metamorphic
H+31+58,hills,none,modest,stone,none,no reliable fresh water,31,58,1380.0,10.7,1402.6,12.15,glacial till,shrub/steppe,Suture metamorphic
H+32+58,hills,none,modest,stone,none,no reliable fresh water,32,58,1677.0,10.39,1585.0,10.23,glacial till,shrub/steppe,Suture metamorphic
H+33+58,high_mountains,none,modest,stone,none,no reliable fresh water,33,58,1984.0,10.42,1629.3,8.27,mountain thin,shrub/steppe,Suture metamorphic
H+34+58,hills,none,good,stone,farmstead,strong food,34,58,1777.0,10.24,450.4,9.65,glacial till,grassland/pasture,Suture metamorphic
H+35+58,hills,none,modest,stone,none,no reliable fresh water,35,58,1470.0,10.24,372.8,11.68,glacial till,shrub/steppe,Suture metamorphic
H+36+58,grassland,none,good,stone,farmstead,strong food,36,58,1184.0,9.54,466.3,13.56,glacial till,grassland/pasture,Suture metamorphic
H+37+58,grassland,none,good,stone,farmstead,strong food,37,58,972.0,7.64,553.4,14.94,glacial till,grassland/pasture,Suture metamorphic
H+38+58,grassland,none,good,none,village,"strong food, route access",38,58,743.0,7.64,579.1,16.42,loam,grassland/pasture,Suture metamorphic
H+39+58,grassland,none,good,none,village,"strong food, route access",39,58,689.0,6.49,626.7,16.75,loam,grassland/pasture,Suture metamorphic
H+40+58,farmland,river,rich,limestone_karst|stone,town,"fresh water, strong food, route access",40,58,495.0,6.46,620.6,17.97,loam,floodplain farmable,Suture metamorphic
H+41+58,grassland,none,good,none,village,"strong food, route access",41,58,332.0,5.55,628.9,18.99,loam,grassland/pasture,Suture metamorphic
H+42+58,grassland,none,good,none,village,"strong food, route access",42,58,206.0,4.38,612.5,19.77,loam,grassland/pasture,Suture metamorphic
H+43+58,grassland,none,good,clay,village,"strong food, route access",43,58,160.0,1.9,603.2,20.03,sandy coastal,grassland/pasture,Coastal sediment
H+44+58,grassland,none,good,clay,village,"strong food, route access",44,58,158.0,0.24,597.4,20.03,sandy coastal,grassland/pasture,Coastal sediment
H+45+58,grassland,none,good,clay,village,"strong food, route access",45,58,160.0,0.3,592.7,20.03,sandy coastal,grassland/pasture,Coastal sediment
H+46+58,grassland,none,good,none,village,"strong food, route access",46,58,151.0,0.3,591.7,20.11,sandy coastal,grassland/pasture,Coastal sediment
H+47+58,grassland,none,good,none,village,"strong food, route access",47,58,149.0,0.23,596.0,20.16,sandy coastal,grassland/pasture,Coastal sediment
H+48+58,grassland,none,good,none,village,"strong food, route access",48,58,144.0,0.39,613.3,20.24,sandy coastal,grassland/pasture,Coastal sediment
H+49+58,grassland,none,good,clay,village,"strong food, route access",49,58,142.0,0.37,635.3,20.3,sandy coastal,grassland/pasture,Coastal sediment
H+50+58,grassland,none,good,clay,village,"strong food, route access",50,58,148.0,0.39,623.3,20.31,sandy coastal,grassland/pasture,Coastal sediment
H+51+58,grassland,none,good,clay,village,"strong food, route access",51,58,144.0,0.33,582.5,20.38,sandy coastal,grassland/pasture,Coastal sediment
H+52+58,grassland,none,good,clay,village,"strong food, route access",52,58,147.0,0.28,546.0,20.4,sandy coastal,grassland/pasture,Coastal sediment
H+53+58,grassland,none,good,none,village,"strong food, route access",53,58,153.0,0.21,520.0,20.38,sandy coastal,grassland/pasture,Coastal sediment
H+54+58,lake,lake,modest,fish,none,open water (lake/inland sea),54,58,153.0,0.44,508.6,20.38,sandy coastal,none/ocean,Coastal sediment
H+55+58,grassland,none,good,none,town,"fresh water, strong food, route access",55,58,166.0,7.8,514.5,20.27,sandy coastal,grassland/pasture,Coastal sediment
H+56+58,grassland,none,good,none,village,"fresh water, strong food",56,58,172.0,8.13,528.6,20.19,sandy coastal,grassland/pasture,Coastal sediment
H+57+58,grassland,none,good,none,village,"fresh water, strong food",57,58,169.0,8.06,542.1,20.14,sandy coastal,grassland/pasture,Coastal sediment
H+58+58,ocean,ocean,modest,fish,none,ocean,58,58,-69.0,7.93,606.8,21.17,none/ocean,none/ocean,Oceanic basalt
H+59+58,ocean,ocean,modest,fish,none,ocean,59,58,-70.0,7.77,623.0,21.1,none/ocean,none/ocean,Oceanic basalt
H+60+58,ocean,ocean,modest,fish,none,ocean,60,58,-71.0,7.81,654.1,21.05,none/ocean,none/ocean,Oceanic basalt
H+61+58,ocean,ocean,modest,fish,none,ocean,61,58,-72.0,7.66,681.1,21.03,none/ocean,none/ocean,Oceanic basalt
H+62+58,ocean,ocean,modest,fish,none,ocean,62,58,-73.0,7.43,710.3,21.05,none/ocean,none/ocean,Oceanic basalt
H+63+58,ocean,ocean,modest,fish,none,ocean,63,58,-72.0,7.28,731.3,21.08,none/ocean,none/ocean,Oceanic basalt
H+64+58,ocean,ocean,modest,fish,none,ocean,64,58,-73.0,0.18,733.1,21.13,none/ocean,none/ocean,Oceanic basalt
H+65+58,ocean,ocean,modest,fish,none,ocean,65,58,-75.0,0.19,728.6,21.17,none/ocean,none/ocean,Oceanic basalt
H+66+58,ocean,ocean,modest,fish,none,ocean,66,58,-77.0,0.19,725.1,21.18,none/ocean,none/ocean,Oceanic basalt
H+67+58,ocean,ocean,modest,fish,none,ocean,67,58,-80.0,0.21,719.8,21.17,none/ocean,none/ocean,Oceanic basalt
H+68+58,ocean,ocean,modest,fish,none,ocean,68,58,-82.0,0.17,724.1,21.14,none/ocean,none/ocean,Oceanic basalt
H+69+58,ocean,ocean,modest,fish,none,ocean,69,58,-84.0,0.13,733.8,21.1,none/ocean,none/ocean,Oceanic basalt
H+70+58,ocean,ocean,modest,fish,none,ocean,70,58,-84.0,0.08,738.9,21.06,none/ocean,none/ocean,Oceanic basalt
H+71+58,ocean,ocean,modest,fish,none,ocean,71,58,-85.0,0.11,732.2,21.01,none/ocean,none/ocean,Oceanic basalt
H+72+58,ocean,ocean,modest,fish,none,ocean,72,58,-86.0,0.15,725.7,20.97,none/ocean,none/ocean,Oceanic basalt
H+73+58,ocean,ocean,modest,fish,none,ocean,73,58,-89.0,0.13,729.4,20.94,none/ocean,none/ocean,Oceanic basalt
H+74+58,ocean,ocean,modest,fish,none,ocean,74,58,-91.0,0.13,734.9,20.92,none/ocean,none/ocean,Oceanic basalt
H+75+58,ocean,ocean,modest,fish,none,ocean,75,58,-93.0,0.14,732.7,20.9,none/ocean,none/ocean,Oceanic basalt
H+76+58,ocean,ocean,modest,fish,none,ocean,76,58,-94.0,0.14,728.7,20.88,none/ocean,none/ocean,Oceanic basalt
H+77+58,ocean,ocean,modest,fish,none,ocean,77,58,-95.0,0.11,740.7,20.87,none/ocean,none/ocean,Oceanic basalt
H+78+58,ocean,ocean,modest,fish,none,ocean,78,58,-96.0,0.1,776.5,20.87,none/ocean,none/ocean,Oceanic basalt
H+79+58,ocean,ocean,modest,fish,none,ocean,79,58,-98.0,0.13,808.4,20.9,none/ocean,none/ocean,Oceanic basalt
H+00+59,ocean,ocean,modest,fish,none,ocean,0,59,-108.0,0.04,759.4,21.75,none/ocean,none/ocean,Oceanic basalt
H+01+59,ocean,ocean,modest,fish,none,ocean,1,59,-107.0,0.03,746.9,21.75,none/ocean,none/ocean,Oceanic basalt
H+02+59,ocean,ocean,modest,fish,none,ocean,2,59,-107.0,0.05,728.7,21.75,none/ocean,none/ocean,Oceanic basalt
H+03+59,ocean,ocean,modest,fish,none,ocean,3,59,-107.0,0.04,728.4,21.75,none/ocean,none/ocean,Oceanic basalt
H+04+59,ocean,ocean,modest,fish,none,ocean,4,59,-107.0,0.03,738.2,21.75,none/ocean,none/ocean,Oceanic basalt
H+05+59,ocean,ocean,modest,fish,none,ocean,5,59,-107.0,0.01,754.8,21.75,none/ocean,none/ocean,Oceanic basalt
H+06+59,ocean,ocean,modest,fish,none,ocean,6,59,-107.0,0.03,788.8,21.72,none/ocean,none/ocean,Oceanic basalt
H+07+59,ocean,ocean,modest,fish,none,ocean,7,59,-106.0,0.02,813.3,21.64,none/ocean,none/ocean,Oceanic basalt
H+08+59,ocean,ocean,modest,fish,none,ocean,8,59,-107.0,0.03,815.3,21.53,none/ocean,none/ocean,Oceanic basalt
H+09+59,ocean,ocean,modest,fish,none,ocean,9,59,-107.0,0.03,817.0,21.4,none/ocean,none/ocean,Oceanic basalt
H+10+59,ocean,ocean,modest,fish,none,ocean,10,59,-107.0,0.03,830.2,21.29,none/ocean,none/ocean,Oceanic basalt
H+11+59,ocean,ocean,modest,fish,none,ocean,11,59,-106.0,0.1,839.0,21.23,none/ocean,none/ocean,Oceanic basalt
H+12+59,ocean,ocean,modest,fish,none,ocean,12,59,-106.0,0.23,836.4,21.19,none/ocean,none/ocean,Oceanic basalt
H+13+59,ocean,ocean,modest,fish,none,ocean,13,59,-103.0,0.25,837.5,21.17,none/ocean,none/ocean,Oceanic basalt
H+14+59,ocean,ocean,modest,fish,none,ocean,14,59,-99.0,0.21,845.2,21.14,none/ocean,none/ocean,Oceanic basalt
H+15+59,ocean,ocean,modest,fish,none,ocean,15,59,-97.0,0.23,851.1,21.12,none/ocean,none/ocean,Oceanic basalt
H+16+59,ocean,ocean,modest,fish,none,ocean,16,59,-94.0,0.26,870.2,21.1,none/ocean,none/ocean,Oceanic basalt
H+17+59,ocean,ocean,modest,fish,none,ocean,17,59,-92.0,0.21,905.0,21.08,none/ocean,none/ocean,Oceanic basalt
H+18+59,ocean,ocean,modest,fish,none,ocean,18,59,-92.0,0.28,925.0,21.1,none/ocean,none/ocean,Oceanic basalt
H+19+59,ocean,ocean,modest,fish,none,ocean,19,59,-91.0,6.57,905.6,21.14,none/ocean,none/ocean,Oceanic basalt
H+20+59,ocean,ocean,modest,fish,none,ocean,20,59,-90.0,6.54,867.3,21.18,none/ocean,none/ocean,Oceanic basalt
H+21+59,ocean,ocean,modest,fish,none,ocean,21,59,-88.0,6.3,834.3,21.22,none/ocean,none/ocean,Oceanic basalt
H+22+59,ocean,ocean,modest,fish,none,ocean,22,59,-86.0,6.29,803.6,21.23,none/ocean,none/ocean,Oceanic basalt
H+23+59,forest,major_river,good,timber|clay|fish,town,"fresh water, strong food, route access, major river",23,59,87.0,5.76,706.4,20.68,sandy coastal,temperate forest,Coastal sediment
H+24+59,farmland,major_river,rich,fish,city-candidate,"fresh water, strong food, route access, major river",24,59,91.0,4.0,682.7,20.68,loam,floodplain farmable,Suture metamorphic
H+25+59,farmland,major_river,rich,fish,city-candidate,"fresh water, strong food, route access, major river",25,59,194.0,5.48,666.1,20.04,loam,floodplain farmable,Suture metamorphic
H+26+59,farmland,major_river,rich,fish,city-candidate,"fresh water, strong food, route access, major river",26,59,347.0,6.3,669.6,19.08,loam,floodplain farmable,Suture metamorphic
H+27+59,farmland,major_river,rich,stone|fish,city-candidate,"fresh water, strong food, route access, major river",27,59,531.0,7.21,732.1,17.91,loam,floodplain farmable,Suture metamorphic
H+28+59,farmland,river,rich,stone,town,"fresh water, strong food, route access",28,59,745.0,7.14,837.4,16.54,loam,floodplain farmable,Suture metamorphic
H+29+59,forest,river,good,timber|stone,town,"fresh water, adequate food, route access",29,59,830.0,8.5,734.1,16.0,glacial till,temperate forest,Suture metamorphic
H+30+59,hills,river,good,limestone_karst|timber|stone,town,"fresh water, adequate food, route access",30,59,1059.0,10.7,1023.8,14.53,glacial till,temperate forest,Suture metamorphic
H+31+59,hills,river,modest,stone,village,"fresh water, route access",31,59,1366.0,10.39,1395.5,12.55,glacial till,shrub/steppe,Suture metamorphic
H+32+59,hills,none,modest,stone,none,no reliable fresh water,32,59,1671.0,10.42,1579.7,10.59,glacial till,shrub/steppe,Suture metamorphic
H+33+59,high_mountains,none,modest,stone,none,no reliable fresh water,33,59,1977.0,10.18,1602.2,8.64,mountain thin,shrub/steppe,Suture metamorphic
H+34+59,hills,none,good,stone,farmstead,strong food,34,59,1771.0,10.21,445.8,10.02,glacial till,grassland/pasture,Suture metamorphic
H+35+59,hills,none,modest,stone,none,no reliable fresh water,35,59,1465.0,10.21,370.8,12.03,glacial till,shrub/steppe,Suture metamorphic
H+36+59,grassland,none,good,stone,farmstead,strong food,36,59,1176.0,9.63,461.1,13.92,glacial till,grassland/pasture,Suture metamorphic
H+37+59,grassland,none,good,limestone_karst,farmstead,strong food,37,59,962.0,7.5,548.3,15.31,glacial till,grassland/pasture,Suture metamorphic
H+38+59,grassland,none,good,none,village,"strong food, route access",38,59,737.0,7.5,576.0,16.76,loam,grassland/pasture,Suture metamorphic
H+39+59,grassland,none,good,stone,village,"strong food, route access",39,59,684.0,6.27,622.2,17.09,loam,grassland/pasture,Suture metamorphic
H+40+59,grassland,none,good,stone,village,"strong food, route access",40,59,498.0,6.17,616.5,18.28,loam,grassland/pasture,Suture metamorphic
H+41+59,grassland,none,good,none,village,"strong food, route access",41,59,338.0,5.35,627.3,19.29,loam,grassland/pasture,Suture metamorphic
H+42+59,grassland,none,good,none,village,"strong food, route access",42,59,218.0,4.01,615.1,20.05,loam,grassland/pasture,Suture metamorphic
H+43+59,grassland,none,good,clay,village,"strong food, route access",43,59,165.0,1.74,608.2,20.37,sandy coastal,grassland/pasture,Coastal sediment
H+44+59,grassland,none,good,none,village,"strong food, route access",44,59,163.0,0.2,601.5,20.38,sandy coastal,grassland/pasture,Coastal sediment
H+45+59,grassland,none,good,clay,village,"strong food, route access",45,59,157.0,0.22,595.3,20.42,sandy coastal,grassland/pasture,Coastal sediment
H+46+59,grassland,none,good,none,village,"strong food, route access",46,59,154.0,0.15,595.4,20.44,sandy coastal,grassland/pasture,Coastal sediment
H+47+59,grassland,none,good,none,village,"strong food, route access",47,59,153.0,0.28,601.2,20.45,sandy coastal,grassland/pasture,Coastal sediment
H+48+59,grassland,none,good,none,village,"strong food, route access",48,59,153.0,0.36,617.1,20.46,sandy coastal,grassland/pasture,Coastal sediment
H+49+59,grassland,none,good,clay,village,"strong food, route access",49,59,153.0,0.37,636.6,20.49,sandy coastal,grassland/pasture,Coastal sediment
H+50+59,grassland,none,good,clay,village,"strong food, route access",50,59,153.0,0.33,622.8,20.52,sandy coastal,grassland/pasture,Coastal sediment
H+51+59,grassland,none,good,none,village,"strong food, route access",51,59,149.0,0.18,580.4,20.59,sandy coastal,grassland/pasture,Coastal sediment
H+52+59,grassland,none,good,none,village,"strong food, route access",52,59,148.0,0.25,542.3,20.65,sandy coastal,grassland/pasture,Coastal sediment
